date,open,high,low,close,volume,amount,turn,ma20
2019-03-05,3785.3760,3816.1620,3770.7850,3816.013,23085316608,261464121344.0000,0.854437,3490.703
2019-03-06,3822.8580,3855.1550,3787.5220,3848.09,31807737088,331155615744.0000,1.177273,3524.6833999999994
2019-03-07,3841.1450,3845.1820,3778.8000,3808.849,32984654848,359339151360.0000,1.220833,3555.0441999999994
2019-03-08,3721.4010,3774.5430,3656.1910,3657.579,31799007744,349296693248.0000,1.176950,3575.5532999999996
2019-03-11,3663.9770,3731.9090,3650.8120,3729.954,23091286528,268718460928.0000,0.854658,3596.7274000000007
2019-03-12,3758.3150,3804.7200,3723.6780,3755.351,27492638208,325180620800.0000,1.017544,3617.9782
2019-03-13,3758.7130,3763.0920,3708.8140,3724.194,23368224768,286171049984.0000,0.864893,3634.33655
2019-03-14,3710.2930,3747.8190,3673.8500,3698.485,19081723648,231820148736.0000,0.706243,3649.1538
2019-03-15,3713.9360,3782.2360,3713.9360,3745.005,17517454336,224194363392.0000,0.648289,3669.4688499999997
2019-03-18,3753.6430,3851.7470,3733.6780,3851.747,21692805888,276473450496.0000,0.802725,3689.7690000000002
2019-03-19,3856.5880,3868.3350,3815.2180,3833.962,18172710912,224096890880.0000,0.672467,3709.48675
2019-03-20,3825.3350,3855.1460,3790.5110,3835.439,17563208960,215406993408.0000,0.649913,3728.66235
2019-03-21,3840.2780,3864.0690,3823.4660,3836.891,19631031040,231993446400.0000,0.726431,3748.37165
2019-03-22,3838.1250,3845.5800,3786.5910,3833.801,17135699200,198518386688.0000,0.634026,3764.0558000000005
2019-03-25,3776.4420,3807.1790,3741.6060,3742.825,19858632960,223396564992.0000,0.734776,3764.7228999999998
2019-03-26,3766.5280,3770.8430,3687.5470,3700.438,17304657920,196547809280.0000,0.640159,3765.5101499999996
2019-03-27,3724.4050,3750.2640,3703.4500,3743.387,13875845376,177507528704.0000,0.513315,3768.7599
2019-03-28,3731.0610,3755.7160,3710.0810,3728.395,13327212800,172604391424.0000,0.493020,3771.71115
2019-03-29,3739.7730,3876.3790,3739.7730,3872.341,21563910400,283022299136.0000,0.797508,3777.8425
2019-04-01,3901.1690,3982.9090,3901.1690,3973.928,27138270464,340799401984.0000,1.003493,3786.8337
2019-04-02,3986.3440,3988.0970,3956.5050,3971.285,22600034048,281892057088.0000,0.835603,3794.5973
2019-04-03,3947.8690,4026.4970,3939.7830,4022.156,23191736832,284826497024.0000,0.857481,3803.3006
2019-04-04,4039.7410,4072.1130,4021.7050,4062.23,26041093888,313539432448.0000,0.962832,3815.9696500000005
2019-04-08,4097.1020,4122.6030,4017.4880,4057.228,26750557696,324670451712.0000,0.989062,3835.9521
2019-04-09,4063.8130,4084.2430,4038.2820,4075.43,18295680768,243187912704.0000,0.676456,3853.2259
2019-04-10,4062.4420,4115.3780,4035.4740,4085.847,19468761344,278282027008.0000,0.719824,3869.7506999999996
2019-04-11,4083.4610,4097.1240,3990.2390,3997.577,16904964096,236259155968.0000,0.625032,3883.4198499999998
2019-04-12,3986.7820,4006.9330,3961.4640,3988.616,13586211840,178795937792.0000,0.502181,3897.9263999999994
2019-04-15,4056.4910,4085.3880,3974.2260,3975.524,18264557056,236298723328.0000,0.675009,3909.4523500000005
2019-04-16,3958.0960,4085.7890,3943.4870,4085.789,20204196608,250569207808.0000,0.745661,3921.1544500000005
2019-04-17,4080.7170,4106.6150,4057.5030,4087.239,18036711680,228824428544.0000,0.665626,3933.8183000000004
2019-04-18,4085.1140,4094.0530,4056.2350,4072.075,14656212224,187812687872.0000,0.540327,3945.6501000000003
2019-04-19,4076.2950,4120.6350,4046.2040,4120.607,15079491072,194701692928.0000,0.555932,3959.8358999999996
2019-04-22,4125.9710,4126.0900,4015.4740,4025.61,18935374592,244380549120.0000,0.698062,3969.4263499999993
2019-04-23,4021.6270,4061.0850,4005.2830,4019.005,15561165056,204121505792.0000,0.573670,3983.23535
2019-04-24,4033.6290,4044.3370,3967.8050,4030.088,14549869568,186497961984.0000,0.535033,3999.71785
2019-04-25,4013.6020,4022.5630,3938.3250,3941.816,15972207104,197530996736.0000,0.587317,4009.6393
2019-04-26,3921.8900,3943.8330,3887.2520,3889.274,14200806912,186572136448.0000,0.522180,4017.6832499999996
2019-04-29,3896.5820,3953.2280,3875.4520,3900.333,15387092736,203946553344.0000,0.565806,4019.08285
2019-04-30,3887.1790,3923.1080,3885.1470,3913.211,11623337728,161665925120.0000,0.427407,4016.047
2019-05-06,3775.0760,3791.6110,3647.1400,3684.616,19747288320,254115401728.0000,0.726055,4001.7135500000004
2019-05-07,3702.2650,3738.1760,3671.8340,3720.668,13284765440,183659159552.0000,0.488389,3986.6391500000004
2019-05-08,3648.5480,3722.9320,3642.4980,3667.457,11286735616,145058488320.0000,0.414843,3966.9005000000006
2019-05-09,3637.3460,3656.8960,3584.8220,3599.7,10103739392,141829095424.0000,0.371278,3944.0241
2019-05-10,3643.0550,3732.9230,3589.2900,3730.451,14800384768,195067170816.0000,0.543825,3926.77515
2019-05-13,3675.7590,3702.9010,3658.0000,3668.725,10339185920,135053926400.0000,0.379311,3905.9190500000004
2019-05-14,3630.4380,3683.2610,3630.4380,3645.15,10231345920,135262867456.0000,0.375354,3888.2977
2019-05-15,3674.9930,3741.0400,3674.9930,3727.092,11016176896,152534548480.0000,0.404144,3875.2215000000006
2019-05-16,3720.0390,3745.1400,3707.9030,3743.963,11625827328,139851939840.0000,0.426458,3863.6434500000005
2019-05-17,3744.8750,3745.3550,3637.5820,3648.76,12845324544,154092351488.0000,0.471186,3841.792
2019-05-20,3635.7350,3644.5000,3583.8320,3617.792,10896347648,134194262016.0000,0.399660,3818.31965
2019-05-21,3619.4360,3690.0880,3610.6810,3666.776,11102291968,133071380480.0000,0.407209,3798.0546999999997
2019-05-22,3663.1530,3679.2720,3634.7470,3649.379,9834612736,121775243264.0000,0.360632,3774.4932999999996
2019-05-23,3629.5280,3631.4740,3578.1120,3583.964,9989778176,125611970560.0000,0.366199,3752.411
2019-05-24,3584.9010,3623.3900,3580.7850,3593.913,8093404928,101337497600.0000,0.296678,3731.1564
2019-05-27,3592.6020,3648.0260,3556.2560,3637.197,10883087104,133399052288.0000,0.398938,3711.51185
2019-05-28,3633.0180,3683.2300,3627.7870,3672.26,11788624128,148966334464.0000,0.431965,3698.0340500000007
2019-05-29,3642.5410,3693.2270,3637.3480,3663.909,9335544064,120002035712.0000,0.342078,3686.7658
2019-05-30,3648.8490,3650.9710,3612.6240,3641.183,9420256000,112864079872.0000,0.345182,3673.8082999999997
2019-05-31,3640.9960,3668.1790,3627.5440,3629.789,8922226688,108264202240.0000,0.326940,3659.6371999999997
2019-06-03,3640.6120,3672.8130,3613.1270,3632.012,10072317952,123902447616.0000,0.369082,3657.007
2019-06-04,3632.5600,3636.1280,3584.4610,3598.466,8709709312,109467238400.0000,0.319151,3650.8968999999997
2019-06-05,3627.7940,3634.4530,3593.9510,3597.105,8864201984,114634227712.0000,0.324819,3647.3792999999996
2019-06-06,3601.0350,3601.0350,3557.0160,3564.677,8553440256,104367267840.0000,0.313201,3645.6281500000005
2019-06-10,3578.0080,3623.7300,3568.2780,3610.743,9237506048,117346607104.0000,0.337876,3639.64275
2019-06-11,3617.5230,3723.1410,3617.5230,3719.275,14348280576,180899074048.0000,0.524715,3642.17025
2019-06-12,3706.8630,3711.8790,3683.9390,3691.095,11917885184,132296097792.0000,0.435836,3644.4675
2019-06-13,3689.5830,3697.5910,3654.2740,3685.393,9633171712,110459904000.0000,0.352235,3642.38255
2019-06-14,3690.4760,3709.6520,3650.9090,3654.879,10181700352,116584259584.0000,0.372066,3637.9283499999997
2019-06-17,3654.4430,3683.7740,3645.4980,3654.824,7297667840,93092581376.0000,0.266676,3638.2315499999995
2019-06-18,3661.1290,3675.6450,3638.7800,3667.618,7069226496,89472839680.0000,0.261629,3640.7228499999997
2019-06-19,3761.3380,3771.3470,3715.1330,3715.938,12559571456,172574179328.0000,0.464779,3643.1809500000004
2019-06-20,3718.9410,3845.7910,3717.1850,3828.518,16887207424,227726983168.0000,0.624927,3652.1379
2019-06-21,3832.7320,3856.0850,3817.3060,3833.938,15363515392,199961616384.0000,0.568190,3664.6366000000003
2019-06-24,3836.3050,3853.5450,3819.7690,3841.265,10008462080,143644733440.0000,0.370105,3677.0042000000003
2019-06-25,3837.4250,3838.0570,3755.0090,3801.309,12407591168,169358794752.0000,0.458822,3685.2098000000005
2019-06-26,3779.5120,3809.7580,3771.7160,3794.331,8182028288,112106860544.0000,0.302565,3691.3133499999994
2019-06-27,3807.5370,3854.0800,3805.8320,3834.817,10531635712,156483420160.0000,0.389441,3699.8587500000003
2019-06-28,3832.0590,3835.2320,3803.0540,3825.587,8476613888,116512051200.0000,0.313292,3709.0789500000005
2019-07-01,3899.3310,3936.6680,3886.9090,3935.811,15837033984,217470251008.0000,0.584664,3724.3800500000007
2019-07-02,3931.0480,3942.4250,3918.9370,3937.169,13186349568,173997043712.0000,0.486776,3739.6379
2019-07-03,3927.4360,3927.4360,3878.8400,3893.534,11199260416,163145732096.0000,0.412604,3754.3913000000002
2019-07-04,3895.1970,3906.8890,3854.6930,3873.101,9934225664,142669254656.0000,0.365788,3768.1911
2019-07-05,3875.3730,3900.3090,3857.9280,3893.202,7400652800,116236521472.0000,0.272503,3784.6173499999995
2019-07-08,3875.7540,3875.7540,3775.0250,3802.789,10953908736,147198418944.0000,0.403156,3794.2196500000005
2019-07-09,3798.0950,3811.0990,3774.7640,3793.129,7484273152,113147604992.0000,0.275457,3797.91235
2019-07-10,3807.9490,3810.3960,3774.2300,3786.739,7283394816,101355479040.0000,0.268064,3802.69455
2019-07-11,3806.1850,3830.7380,3774.4130,3785.221,7531196416,113674616832.0000,0.277130,3807.68595
2019-07-12,3783.0730,3820.2350,3774.5220,3808.731,7546596608,107007922176.0000,0.277685,3815.37855
2019-07-15,3792.6400,3844.8680,3745.8540,3824.187,10120522240,142493044736.0000,0.372433,3823.8467000000005
2019-07-16,3819.2470,3828.3250,3799.8660,3806.844,8073095168,108449681408.0000,0.297091,3830.808
2019-07-17,3800.1060,3820.2710,3787.8970,3804.638,9518388480,116766781440.0000,0.350277,3835.243
2019-07-18,3793.1890,3793.3910,3767.9950,3768.401,8749644544,111669366784.0000,0.321960,3832.23715
2019-07-19,3787.5070,3828.1510,3787.5070,3807.955,8808614912,117797527552.0000,0.324069,3830.9380000000006
2019-07-22,3813.5020,3816.5380,3765.4420,3781.683,9210137600,117810446336.0000,0.338841,3827.9589
2019-07-23,3783.5410,3792.9640,3768.7610,3789.913,7131334656,103866609664.0000,0.262362,3827.3890999999994
2019-07-24,3803.5860,3840.0570,3803.5730,3819.832,9094068480,129940586496.0000,0.334571,3828.6641500000005
2019-07-25,3821.3890,3851.0660,3812.9530,3851.066,9374041600,125899501568.0000,0.344870,3829.4765999999995
2019-07-26,3835.2280,3863.5870,3832.5220,3858.568,8325929984,110929727488.0000,0.306303,3831.1256499999995
2019-07-29,3857.9390,3862.7460,3842.4260,3854.27,8481436928,111679107072.0000,0.312024,3827.0485999999996
2019-07-30,3861.5690,3890.7290,3861.5690,3870.317,9412395520,120480280576.0000,0.346272,3823.7059999999997
2019-07-31,3856.7450,3856.7450,3830.0910,3835.358,8215115520,111083892736.0000,0.302226,3820.7972
2019-08-01,3819.3240,3831.2640,3791.5460,3803.469,8411418112,117649162240.0000,0.309310,3817.3156000000004
2019-08-02,3729.1300,3754.5320,3720.0580,3747.437,10833589760,141874786304.0000,0.398380,3810.0273500000003
2019-08-05,3724.4090,3739.5030,3675.6880,3675.688,10132598016,133061099520.0000,0.371714,3803.6722999999997
2019-08-06,3609.1110,3649.8950,3575.8620,3636.328,12983387136,167267479552.0000,0.476260,3795.8322499999995
2019-08-07,3654.6320,3659.0770,3621.4310,3621.431,8423871488,108667666432.0000,0.309004,3787.56685
2019-08-08,3651.3570,3675.4600,3646.9380,3669.293,8845770752,114981617664.0000,0.324483,3781.77045
2019-08-09,3686.7490,3689.1770,3628.1160,3633.529,8529558016,116355690496.0000,0.312883,3773.0103500000005
2019-08-12,3647.8660,3699.1040,3643.3160,3699.104,8208305664,121129345024.0000,0.300797,3766.7562
2019-08-13,3675.5860,3686.4300,3658.0120,3665.751,7650030336,103764320256.0000,0.280339,3759.70155
2019-08-14,3712.0650,3717.5570,3680.6080,3682.401,9120259072,128301670400.0000,0.334220,3753.5896999999995
2019-08-15,3618.0090,3694.2980,3612.1100,3694.0,8859883264,119241080832.0000,0.324669,3749.8696499999996
2019-08-16,3697.9400,3738.0960,3687.0750,3710.538,8831916800,132696911872.0000,0.323641,3744.9988
2019-08-19,3736.0340,3791.0940,3720.6890,3791.094,13932701184,195448938496.0000,0.510268,3745.4693500000003
2019-08-20,3786.0260,3799.8970,3778.7300,3787.732,10860208896,149115342848.0000,0.397665,3745.3603000000003
2019-08-21,3778.3090,3792.5950,3775.4470,3781.757,8229988096,121688506368.0000,0.301290,3743.45655
2019-08-22,3793.8550,3797.3290,3771.2040,3793.506,8580779264,120708136960.0000,0.314127,3740.5785499999997
2019-08-23,3796.8820,3829.3600,3788.0340,3820.863,8795458304,137802153984.0000,0.321986,3738.6933000000004
2019-08-26,3756.3610,3778.8660,3753.1640,3765.91,9385926912,142350987264.0000,0.343433,3734.2753
2019-08-27,3791.4580,3848.2350,3790.8730,3816.945,12473147904,181748785152.0000,0.456395,3731.6067000000003
2019-08-28,3818.8120,3822.5880,3790.1380,3802.584,8875081216,137667276800.0000,0.324748,3729.968
2019-08-29,3805.4940,3808.5950,3774.3960,3790.186,8408338688,126475677696.0000,0.307669,3729.3038500000002
2019-08-30,3816.6780,3828.9690,3778.9180,3799.586,9669515008,152408670208.0000,0.353811,3731.9112999999998
2019-09-02,3803.6890,3855.7760,3799.8160,3848.319,11028934912,164994457600.0000,0.403645,3740.5428500000003
2019-09-03,3852.5790,3856.6810,3833.7570,3853.61,9771463168,146270633984.0000,0.357623,3751.4069500000005
2019-09-04,3848.6480,3886.0010,3846.4210,3886.001,12662861568,176839745536.0000,0.463444,3764.6354499999993
2019-09-05,3909.2080,3970.0030,3909.2080,3925.323,18165623040,244681224192.0000,0.664840,3777.4369500000003
2019-09-06,3946.6850,3948.5390,3922.3360,3948.507,12188237568,181718269952.0000,0.446046,3793.1858499999994
2019-09-09,3980.9570,3985.2390,3954.8750,3972.948,14680975360,209545388032.0000,0.537271,3806.8780500000003
2019-09-10,3976.8690,3976.9220,3938.7440,3959.265,13088938496,184494350336.0000,0.479008,3821.55375
2019-09-11,3969.6750,3971.2230,3922.9530,3930.099,13159487488,190165008384.0000,0.481590,3833.93865
2019-09-12,3944.6910,3975.9310,3933.4360,3972.379,11024127232,156750651392.0000,0.403435,3847.8576000000003
2019-09-16,3981.3610,3982.2040,3943.3730,3957.715,11025980416,154736553984.0000,0.403502,3860.21645
2019-09-17,3947.1570,3947.1570,3879.4850,3891.22,11369431808,154899300352.0000,0.416071,3865.22275
2019-09-18,3902.9940,3923.1460,3902.5100,3910.083,8205615104,130159558656.0000,0.300099,3871.3403
2019-09-19,3923.9630,3924.3820,3897.0660,3924.382,8598423808,127421792256.0000,0.314465,3878.4715499999998
2019-09-20,3933.4590,3942.2240,3921.4120,3935.651,10345595392,153162588160.0000,0.378363,3885.5788000000002
2019-09-23,3925.1850,3925.1850,3868.2140,3890.661,9403622400,139223506944.0000,0.343744,3889.0687
2019-09-24,3895.8660,3927.0110,3886.1400,3901.075,8778322944,142341398528.0000,0.320887,3895.82695
2019-09-25,3887.5540,3889.8390,3867.2270,3870.983,8952083456,133224464384.0000,0.327239,3898.52885
2019-09-26,3884.7020,3890.7450,3840.2470,3841.138,10269830144,150806749184.0000,0.375740,3900.45655
2019-09-27,3843.4580,3859.5000,3832.2460,3852.653,7400394752,109130485760.0000,0.270570,3903.5798999999997
2019-09-30,3842.0740,3857.2310,3813.5490,3814.528,6593131264,100487270400.0000,0.241010,3904.3269999999998
2019-10-08,3818.5890,3861.6420,3818.5890,3837.679,7665786112,118365683712.0000,0.280010,3903.7949999999996
2019-10-09,3822.6060,3845.3400,3805.0670,3843.239,7585451264,112406208512.0000,0.276981,3903.27645
2019-10-10,3838.4860,3877.1420,3829.4320,3874.639,7922269440,127474044928.0000,0.289276,3902.70835
2019-10-11,3885.5190,3922.3690,3868.8410,3911.725,9341257728,139817299968.0000,0.341090,3902.0284500000002
2019-10-14,3944.8590,3983.8110,3934.7320,3953.241,12239361024,167857131520.0000,0.446904,3902.26515
2019-10-15,3953.1640,3953.1640,3928.1510,3936.249,8527394816,125117108224.0000,0.311359,3900.4302
2019-10-16,3939.2760,3964.0450,3919.0160,3922.685,8322970624,128558534656.0000,0.303737,3898.6012
2019-10-17,3929.3860,3935.8120,3913.9170,3925.221,6486374400,99991851008.0000,0.236701,3898.3572999999997
2019-10-18,3935.4190,3940.5400,3864.9650,3869.377,8232113920,122186928128.0000,0.300383,3893.2072
2019-10-21,3865.3430,3884.7440,3856.0370,3880.839,7418291712,110858235904.0000,0.270490,3889.3633999999997
2019-10-22,3896.3140,3897.4350,3870.5480,3895.88,6891856640,102843371520.0000,0.251295,3889.5964
2019-10-23,3892.6760,3901.4240,3862.1960,3871.084,7019862528,99733598208.0000,0.255962,3887.64645
2019-10-24,3877.9230,3890.1950,3852.5820,3870.667,7133457408,105096949760.0000,0.260104,3884.9607000000005
2019-10-25,3871.7680,3899.7220,3849.0330,3896.792,7745361920,126677483520.0000,0.282415,3883.0177500000004
2019-10-28,3904.9820,3927.7950,3897.8170,3926.585,9740602112,150762201088.0000,0.355167,3884.8139499999997
2019-10-29,3929.7070,3932.3740,3910.2260,3910.226,8225707520,139611418624.0000,0.299548,3885.2715
2019-10-30,3904.7170,3908.0990,3883.4460,3891.225,7787292416,122610503680.0000,0.283581,3886.2835999999998
2019-10-31,3906.8590,3907.1500,3878.8750,3886.751,8671453952,135012425728.0000,0.315778,3888.5642500000004
2019-11-01,3883.8080,3956.0790,3876.4160,3952.387,10068961280,151471063040.0000,0.366653,3893.55095
2019-11-04,3964.0050,3985.3570,3964.0050,3978.121,10419385600,154485362688.0000,0.379414,3901.7306000000003
2019-11-05,3982.1150,4030.6380,3970.8660,4002.812,11291187968,163317854208.0000,0.411160,3909.9872499999997
2019-11-06,4006.3270,4007.5010,3973.7760,3984.881,9731295232,139859763200.0000,0.354357,3917.06935
2019-11-07,3984.5520,4005.3820,3975.5470,3991.874,8725489920,117751554048.0000,0.317729,3922.9311000000002
2019-11-08,4017.6740,4022.0360,3971.5720,3973.01,9710694912,139026673664.0000,0.353619,3925.9953499999997
2019-11-11,3948.6180,3948.6180,3897.5500,3902.978,9415561984,130330083328.0000,0.342824,3923.4822
2019-11-12,3905.9580,3914.8820,3877.7390,3903.688,7654306816,108828237824.0000,0.278696,3921.8541500000006
2019-11-13,3905.2830,3908.4190,3882.4310,3899.981,7674907904,112057147392.0000,0.279446,3920.71895
2019-11-14,3905.9280,3916.9450,3895.1410,3905.857,8700844544,119791566848.0000,0.316800,3919.75075
2019-11-15,3908.4890,3915.1040,3877.0890,3877.089,8373091584,115423019008.0000,0.304866,3920.1363499999998
2019-11-18,3874.4400,3913.1020,3868.3160,3907.929,7664599296,107085819904.0000,0.279042,3921.4908500000006
2019-11-19,3904.0990,3947.0390,3902.3770,3947.039,8216102400,123227172864.0000,0.297916,3924.0487999999996
2019-11-20,3940.1340,3943.2270,3901.9860,3907.864,7681533184,118003064832.0000,0.278532,3925.8877999999995
2019-11-21,3894.5390,3901.8260,3875.9680,3889.598,6913053696,104147771392.0000,0.250613,3926.8343499999996
2019-11-22,3894.1740,3918.8380,3833.5030,3849.994,9104263936,146981163008.0000,0.330050,3924.4944499999997
2019-11-25,3850.9660,3878.2500,3839.4200,3878.206,10606628864,140851077120.0000,0.384514,3922.0755000000004
2019-11-26,3893.4340,3899.1090,3869.5940,3891.653,11151353600,140213633024.0000,0.404284,3921.14685
2019-11-27,3883.4290,3889.9780,3862.7010,3875.618,7643730432,107238821888.0000,0.276881,3920.3665
2019-11-28,3877.9010,3887.6900,3852.0100,3862.302,6523011840,87081787392.0000,0.236271,3919.14405
2019-11-29,3857.1880,3861.6580,3804.8290,3828.67,7414433024,116200558592.0000,0.268556,3912.9581999999996
2019-12-02,3835.5120,3854.7500,3829.3120,3836.058,7741217280,109992591360.0000,0.280393,3905.8550499999997
2019-12-03,3829.2120,3851.1200,3811.6280,3851.087,7361124096,108703715328.0000,0.266621,3898.2688000000003
2019-12-04,3841.6620,3852.9920,3831.0740,3849.819,7968338432,109646344192.0000,0.288614,3891.5157
2019-12-05,3863.6080,3883.4030,3859.8220,3879.363,8905119232,129357594624.0000,0.322544,3885.89015
2019-12-06,3885.0580,3902.3850,3878.7000,3902.385,7864888832,116424777728.0000,0.284864,3882.3589
2019-12-09,3909.5290,3911.9680,3885.2500,3895.446,9535380736,130873098240.0000,0.345369,3881.9823000000006
2019-12-10,3886.4440,3900.9590,3882.0870,3900.384,8626292736,121118412800.0000,0.312415,3881.8170999999993
2019-12-11,3907.1590,3909.3850,3890.3410,3902.749,9976548096,127690403840.0000,0.361317,3881.9555
2019-12-12,3908.4530,3908.4530,3886.1180,3891.024,8470832896,117874315264.0000,0.306785,3881.21385
2019-12-13,3928.0040,3969.4560,3925.2750,3968.221,14857134848,201018884096.0000,0.538079,3885.77045
2019-12-16,3970.7090,3987.5860,3953.5120,3987.546,14848667136,202154897408.0000,0.537773,3889.7513
2019-12-17,3987.7420,4067.1350,3984.5190,4041.799,20116293632,251637866496.0000,0.734353,3894.4893
2019-12-18,4039.7240,4057.6400,4025.3430,4032.782,15135176448,197620207616.0000,0.552515,3900.7352
2019-12-19,4034.6150,4038.5430,4014.8950,4027.149,11790055936,152553807872.0000,0.430374,3907.6127500000002
2019-12-20,4032.1510,4046.7260,4014.9290,4017.252,12126766336,158460231680.0000,0.442665,3915.9756499999994
2019-12-23,4014.6920,4032.1720,3964.3790,3967.096,12281624576,162048262144.0000,0.448318,3920.4201499999995
2019-12-24,3971.5600,3994.5090,3963.6650,3992.958,9598904576,122499162112.0000,0.350389,3925.4854
2019-12-25,3988.6570,4000.5550,3976.3550,3990.867,9493889024,131896467456.0000,0.346356,3931.2478499999997
2019-12-26,3993.6680,4025.9870,3993.5410,4025.987,10886064128,140814966784.0000,0.397146,3939.4321000000004
2019-12-27,4029.2450,4066.7960,4019.7220,4022.027,15092641024,195090415616.0000,0.550543,3949.0999500000007
2019-12-30,4015.5190,4083.6900,4001.4950,4081.633,15597148928,216814661632.0000,0.564102,3961.3787
2019-12-31,4077.7510,4098.1440,4069.0080,4096.582,12326425856,173119348736.0000,0.449242,3973.6534500000002
2020-01-02,4121.3480,4172.6550,4121.3480,4152.24,18211677184,270105530368.0000,0.663713,3988.7744999999995
2020-01-03,4161.2180,4164.2980,4131.8640,4144.964,14282624512,215216287744.0000,0.520521,4002.05455
2020-01-06,4120.5210,4170.6380,4102.3790,4129.295,17530995200,250182070272.0000,0.638914,4013.40005
2020-01-07,4137.4010,4161.2500,4135.0970,4160.227,13948903168,196389060608.0000,0.000000,4026.6390999999994
2020-01-08,4139.6310,4149.8130,4101.9800,4112.317,16758585088,212406263808.0000,0.610714,4037.23575
2020-01-09,4145.5340,4165.6570,4143.5920,4164.369,13688632320,200150351872.0000,0.498836,4050.3167499999995
2020-01-10,4177.5770,4180.9770,4148.4810,4163.184,11303171840,177827414016.0000,0.411901,4063.9247499999997
2020-01-13,4166.9250,4203.9880,4148.6000,4203.988,11969198336,199795490816.0000,0.432111,4075.7131
2020-01-14,4215.1570,4223.5070,4188.0800,4189.886,12932078336,196221263872.0000,0.471268,4085.8301
2020-01-15,4186.8810,4193.8680,4150.8790,4166.734,10463313664,163081932800.0000,0.381301,4092.07685
2020-01-16,4174.8170,4175.2930,4142.1790,4149.043,10026764288,156242505728.0000,0.365390,4097.8899
2020-01-17,4162.1930,4177.0280,4141.6440,4154.853,9872568320,166591590400.0000,0.359758,4104.275100000001
2020-01-20,4170.7360,4185.9620,4149.4870,4185.83,12240914688,202692288512.0000,0.441691,4112.704
2020-01-21,4165.0200,4165.0200,4113.3250,4114.308,13052750592,204586881024.0000,0.474473,4120.0646
2020-01-22,4093.8000,4141.1770,4046.4860,4131.931,12675876352,208136151040.0000,0.460456,4127.01325
2020-01-23,4093.3220,4103.5240,3972.3930,4003.901,16035760384,250409357312.0000,0.582502,4127.66495
2020-02-03,3639.9080,3732.1570,3639.9080,3688.357,15755964672,243303104512.0000,0.565242,4110.78345
2020-02-04,3652.0030,3786.8620,3652.0030,3785.637,21393332736,298165768192.0000,0.767481,4098.963949999999
2020-02-05,3801.0990,3866.0100,3781.6130,3828.527,17492552448,264042921984.0000,0.633324,4086.30865
2020-02-06,3841.7530,3914.9150,3806.9600,3899.775,17646223616,262820089856.0000,0.638887,4076.4682999999995
2020-02-07,3879.5530,3899.8830,3849.7120,3899.869,15173175808,237508816896.0000,0.549350,4063.84975
2020-02-10,3872.3730,3920.1660,3861.0060,3916.005,14840696832,229625442304.0000,0.532407,4052.4018000000005
2020-02-11,3926.4200,3970.5220,3915.7070,3952.464,14344167424,219307118592.0000,0.519315,4043.56025
2020-02-12,3945.6660,3984.4320,3940.6660,3984.432,12671032064,200776708096.0000,0.458741,4034.7705
2020-02-13,3985.8750,3999.5490,3950.1420,3959.918,14500184320,228605964288.0000,0.524962,4027.15055
2020-02-14,3954.2340,4001.5620,3954.0230,3987.734,14323980288,222895075328.0000,0.518582,4018.3188
2020-02-17,3999.6510,4077.4460,3999.6510,4077.424,18277896960,273067819008.0000,0.661702,4014.0308000000005
2020-02-18,4069.8310,4076.3880,4027.7850,4057.51,16323621888,242552516608.0000,0.589881,4006.7068999999997
2020-02-19,4049.5860,4085.1700,4042.8450,4051.31,16904644096,257554534400.0000,0.610874,3999.7780999999995
2020-02-20,4062.8960,4148.5280,4055.8100,4144.656,21223262464,310835589120.0000,0.766793,3998.6742
2020-02-21,4134.8740,4184.4370,4130.1670,4149.49,21721360384,326564003840.0000,0.784789,3998.6965499999997
2020-02-24,4131.8360,4149.0100,4097.1750,4132.838,21286930432,326387802112.0000,0.769093,3997.5958000000005
2020-02-25,4066.3020,4126.7070,4020.9070,4123.854,24416783104,372213719040.0000,0.882174,3994.4970000000003
2020-02-26,4070.0990,4132.7810,4061.1250,4073.015,26109406208,366022418432.0000,0.943324,3992.43235
2020-02-27,4084.0780,4110.5270,4067.4400,4084.875,18129097984,282050207744.0000,0.654497,3990.07955
2020-02-28,3988.7270,4031.1450,3928.0660,3940.048,23027509248,330358906880.0000,0.831123,3986.8869000000004
2020-03-02,3968.8430,4092.5390,3968.8430,4069.666,21931355904,317426204672.0000,0.791499,4005.9523500000005
2020-03-03,4125.1350,4147.6520,4067.9090,4091.361,21936977664,330802585600.0000,0.791196,4021.2385499999996
2020-03-04,4078.4990,4115.2610,4060.7290,4115.052,18242472960,281784864768.0000,0.657947,4035.5648
2020-03-05,4150.2100,4215.8510,4127.0380,4206.725,23182311424,362838831104.0000,0.836110,4050.9123
2020-03-06,4158.2020,4181.3100,4135.3900,4138.507,17247571712,253168631808.0000,0.622063,4062.8441999999995
2020-03-09,4063.0760,4063.0760,3995.1313,3997.1325,20810203500,305428730303.8000,0.750549,4066.9005749999997
2020-03-10,3975.2288,4093.0024,3954.7506,4082.7315,19741640200,296184435851.3000,0.711986,4073.4139499999997
2020-03-11,4090.9348,4091.2704,4028.3964,4028.4289,16165611100,244990872685.9000,0.582876,4075.6137949999998
2020-03-12,3976.1139,3987.4336,3926.2704,3950.9111,15706045800,233152848759.1000,0.566306,4075.16345
2020-03-13,3771.0139,3937.1806,3765.1479,3895.3128,18829672200,280213453213.7000,0.678933,4070.54239
